04:35:00,5,20
04:40:00,3,20
04:44:00,0,20
04:54:00,0,20
05:04:00,0,20
05:14:00,0,20
05:24:00,0,20
05:34:00,0,20
05:41:00,0,20
05:49:00,0,20
05:54:00,0,20
05:59:00,0,20
06:04:00,0,20
06:08:00,0,20
06:13:00,0,20
06:17:00,0,20
06:22:00,0,20
06:26:00,0,20
06:29:00,0,20
06:31:00,0,20
06:34:00,0,20
06:36:00,0,20
06:39:00,0,20
06:42:00,0,20
06:44:00,0,20
06:47:00,0,20
06:49:00,0,20
06:52:00,0,20
06:54:00,0,20
06:57:00,0,20
06:59:00,0,20
07:02:00,0,20
07:04:00,0,20
07:07:00,0,20
07:09:00,0,20
07:12:00,0,20
07:14:00,0,20
07:17:00,0,20
07:19:00,0,20
07:22:00,0,20
07:24:00,0,20
07:27:00,0,20
07:29:00,0,20
07:32:00,0,20
07:34:00,0,20
07:37:00,0,20
07:39:00,0,20
07:42:00,0,20
07:44:00,0,20
07:47:00,0,20
07:49:00,0,20
07:52:00,0,20
07:54:00,0,20
07:57:00,0,20
07:59:00,0,20
08:02:00,0,20
08:04:00,0,20
08:07:00,0,20
08:09:00,0,20
08:12:00,0,20
08:14:00,0,20
08:17:00,0,15
08:19:00,0,20
08:22:00,0,20
08:24:00,0,20
08:27:00,0,20
08:29:00,0,20
08:32:00,0,15
08:34:00,0,20
08:37:00,0,20
08:39:00,0,15
08:42:00,0,20
08:44:00,0,20
08:47:00,0,20
08:49:00,0,15
08:52:00,0,20
08:54:00,0,20
08:57:00,0,15
08:59:00,0,20
09:02:00,0,20
09:04:00,0,15
09:07:00,0,20
09:09:00,0,20
09:12:00,0,15
09:14:00,0,20
09:17:00,0,20
09:19:00,0,15
09:22:00,0,20
09:25:00,0,20
09:28:00,0,20
09:31:00,0,15
09:34:00,0,20
09:37:00,0,20
09:40:00,0,20
09:43:00,0,15
09:46:00,0,20
09:50:00,0,20
09:54:00,0,15
09:58:00,0,20
10:01:00,0,20
10:05:00,0,20
10:09:00,0,20
10:13:00,0,15
10:17:00,0,20
10:21:00,0,20
10:25:00,0,15
10:29:00,0,20
10:34:00,0,20
10:39:00,0,20
10:44:00,0,20
10:49:00,0,20
10:54:00,0,20
10:59:00,0,20
11:04:00,0,20
11:09:00,0,20
11:14:00,0,20
11:19:00,0,20
11:24:00,0,20
11:29:00,0,20
11:34:00,0,20
11:39:00,0,20
11:44:00,0,20
11:49:00,0,20
